product_id,manufacturer,management_group
prod_2193,manufacturer_7431,group_7431
prod_5604,manufacturer_7432,group_7432
prod_5577,manufacturer_7433,group_7433
prod_8141,manufacturer_7434,group_7434
prod_4206,manufacturer_7435,group_7435
prod_5949,manufacturer_7436,group_7436
prod_8618,manufacturer_7437,group_7437
prod_6860,manufacturer_7438,group_7438
prod_5004,manufacturer_7439,group_7439
prod_3843,manufacturer_7440,group_7440
prod_9719,manufacturer_7441,group_7441
prod_2069,manufacturer_7442,group_7442
prod_9312,manufacturer_7443,group_7443
prod_7749,manufacturer_7444,group_7444
prod_7427,manufacturer_7445,group_7445
prod_2373,manufacturer_7446,group_7446
prod_7746,manufacturer_7447,group_7447
prod_6710,manufacturer_7448,group_7448
prod_5259,manufacturer_7449,group_7449
prod_4171,manufacturer_7450,group_7450
prod_8019,manufacturer_7451,group_7451
prod_8330,manufacturer_7452,group_7452
prod_9154,manufacturer_7453,group_7453
prod_4030,manufacturer_7454,group_7454
prod_8662,manufacturer_7455,group_7455
prod_4185,manufacturer_7456,group_7456
prod_7354,manufacturer_7457,group_7457
prod_6195,manufacturer_7458,group_7458
prod_2697,manufacturer_7459,group_7459
prod_5117,manufacturer_7460,group_7460
prod_2208,manufacturer_7461,group_7461
prod_6167,manufacturer_7462,group_7462
prod_5739,manufacturer_7463,group_7463
prod_2967,manufacturer_7464,group_7464
prod_5342,manufacturer_7465,group_7465
prod_1790,manufacturer_7466,group_7466
prod_3433,manufacturer_7467,group_7467
prod_4722,manufacturer_7468,group_7468
prod_4393,manufacturer_7469,group_7469
prod_5198,manufacturer_7470,group_7470
prod_1527,manufacturer_7471,group_7471
prod_6329,manufacturer_7472,group_7472
prod_3119,manufacturer_7473,group_7473
prod_2627,manufacturer_7474,group_7474
prod_6749,manufacturer_7475,group_7475
prod_9913,manufacturer_7476,group_7476
prod_6835,manufacturer_7477,group_7477
prod_2875,manufacturer_7478,group_7478
prod_1693,manufacturer_7479,group_7479
prod_1758,manufacturer_7480,group_7480
prod_9420,manufacturer_7481,group_7481
prod_3665,manufacturer_7482,group_7482
prod_9444,manufacturer_7483,group_7483
prod_5794,manufacturer_7484,group_7484
prod_5399,manufacturer_7485,group_7485
prod_5686,manufacturer_7486,group_7486
prod_6225,manufacturer_7487,group_7487
prod_2568,manufacturer_7488,group_7488
prod_5827,manufacturer_7489,group_7489
prod_6162,manufacturer_7490,group_7490
prod_6712,manufacturer_7491,group_7491
prod_4107,manufacturer_7492,group_7492
prod_7774,manufacturer_7493,group_7493
prod_4017,manufacturer_7494,group_7494
prod_5916,manufacturer_7495,group_7495
prod_8436,manufacturer_7496,group_7496
prod_1500,manufacturer_7497,group_7497
prod_6611,manufacturer_7498,group_7498
prod_2355,manufacturer_7499,group_7499
prod_6945,manufacturer_7500,group_7500
prod_4818,manufacturer_7501,group_7501
prod_2543,manufacturer_7502,group_7502
prod_9790,manufacturer_7503,group_7503
prod_8088,manufacturer_7504,group_7504
prod_4255,manufacturer_7505,group_7505
prod_9642,manufacturer_7506,group_7506
prod_9229,manufacturer_7507,group_7507
prod_7072,manufacturer_7508,group_7508
prod_3739,manufacturer_7509,group_7509
prod_6402,manufacturer_7510,group_7510
prod_1115,manufacturer_7511,group_7511
prod_7235,manufacturer_7512,group_7512
prod_4668,manufacturer_7513,group_7513
prod_4599,manufacturer_7514,group_7514
prod_7336,manufacturer_7515,group_7515
prod_1800,manufacturer_7516,group_7516
prod_2957,manufacturer_7517,group_7517
prod_8477,manufacturer_7518,group_7518
prod_9424,manufacturer_7519,group_7519
prod_4679,manufacturer_7520,group_7520
prod_5208,manufacturer_7521,group_7521
prod_3403,manufacturer_7522,group_7522
prod_9890,manufacturer_7523,group_7523
prod_5056,manufacturer_7524,group_7524
prod_8678,manufacturer_7525,group_7525
prod_9518,manufacturer_7526,group_7526
prod_4838,manufacturer_7527,group_7527
prod_3641,manufacturer_7528,group_7528
prod_9797,manufacturer_7529,group_7529
prod_4748,manufacturer_7530,group_7530
prod_9344,manufacturer_7531,group_7531
prod_2592,manufacturer_7532,group_7532
prod_6425,manufacturer_7533,group_7533
prod_7547,manufacturer_7534,group_7534
prod_2816,manufacturer_7535,group_7535
prod_5785,manufacturer_7536,group_7536
prod_6857,manufacturer_7537,group_7537
prod_1820,manufacturer_7538,group_7538
prod_1618,manufacturer_7539,group_7539
prod_7103,manufacturer_7540,group_7540
prod_6056,manufacturer_7541,group_7541
prod_7168,manufacturer_7542,group_7542
prod_3635,manufacturer_7543,group_7543
prod_5269,manufacturer_7544,group_7544
prod_8081,manufacturer_7545,group_7545
prod_8664,manufacturer_7546,group_7546
prod_7479,manufacturer_7547,group_7547
prod_3696,manufacturer_7548,group_7548
prod_2979,manufacturer_7549,group_7549
prod_2772,manufacturer_7550,group_7550
prod_8112,manufacturer_7551,group_7551
prod_4125,manufacturer_7552,group_7552
prod_8057,manufacturer_7553,group_7553
prod_7471,manufacturer_7554,group_7554
prod_5780,manufacturer_7555,group_7555
prod_7941,manufacturer_7556,group_7556
prod_3849,manufacturer_7557,group_7557
prod_7047,manufacturer_7558,group_7558
prod_3789,manufacturer_7559,group_7559
prod_2304,manufacturer_7560,group_7560
prod_3206,manufacturer_7561,group_7561
prod_2206,manufacturer_7562,group_7562
prod_3700,manufacturer_7563,group_7563
prod_7536,manufacturer_7564,group_7564
prod_9933,manufacturer_7565,group_7565
prod_3519,manufacturer_7566,group_7566
prod_1297,manufacturer_7567,group_7567
prod_9910,manufacturer_7568,group_7568
prod_2465,manufacturer_7569,group_7569
prod_5008,manufacturer_7570,group_7570
prod_4452,manufacturer_7571,group_7571
prod_3797,manufacturer_7572,group_7572
prod_3151,manufacturer_7573,group_7573
prod_6447,manufacturer_7574,group_7574
prod_3124,manufacturer_7575,group_7575
prod_6430,manufacturer_7576,group_7576
prod_1193,manufacturer_7577,group_7577
prod_6714,manufacturer_7578,group_7578
prod_2364,manufacturer_7579,group_7579
prod_8865,manufacturer_7580,group_7580
prod_5991,manufacturer_7581,group_7581
prod_2123,manufacturer_7582,group_7582
prod_6235,manufacturer_7583,group_7583
prod_7535,manufacturer_7584,group_7584
prod_8431,manufacturer_7585,group_7585
prod_4501,manufacturer_7586,group_7586
prod_6952,manufacturer_7587,group_7587
prod_4346,manufacturer_7588,group_7588
prod_1185,manufacturer_7589,group_7589
prod_8504,manufacturer_7590,group_7590
prod_4687,manufacturer_7591,group_7591
prod_7423,manufacturer_7592,group_7592
prod_9956,manufacturer_7593,group_7593
prod_4557,manufacturer_7594,group_7594
prod_6949,manufacturer_7595,group_7595
prod_3594,manufacturer_7596,group_7596
prod_5964,manufacturer_7597,group_7597
prod_1424,manufacturer_7598,group_7598
prod_8489,manufacturer_7599,group_7599
prod_3606,manufacturer_7600,group_7600
prod_3312,manufacturer_7601,group_7601
prod_1015,manufacturer_7602,group_7602
prod_2702,manufacturer_7603,group_7603
prod_1333,manufacturer_7604,group_7604
prod_4329,manufacturer_7605,group_7605
prod_5707,manufacturer_7606,group_7606
prod_2191,manufacturer_7607,group_7607
prod_8310,manufacturer_7608,group_7608
prod_4805,manufacturer_7609,group_7609
prod_6791,manufacturer_7610,group_7610
prod_7240,manufacturer_7611,group_7611
prod_2189,manufacturer_7612,group_7612
prod_7141,manufacturer_7613,group_7613
prod_9848,manufacturer_7614,group_7614
prod_6446,manufacturer_7615,group_7615
prod_5491,manufacturer_7616,group_7616
prod_3709,manufacturer_7617,group_7617
prod_9134,manufacturer_7618,group_7618
prod_4845,manufacturer_7619,group_7619
prod_1708,manufacturer_7620,group_7620
prod_3647,manufacturer_7621,group_7621
prod_1054,manufacturer_7622,group_7622
prod_2384,manufacturer_7623,group_7623
prod_9381,manufacturer_7624,group_7624
prod_6270,manufacturer_7625,group_7625
prod_4006,manufacturer_7626,group_7626
prod_1474,manufacturer_7627,group_7627
prod_9063,manufacturer_7628,group_7628
prod_8069,manufacturer_7629,group_7629
prod_7770,manufacturer_7630,group_7630
prod_2059,manufacturer_7631,group_7631
prod_6563,manufacturer_7632,group_7632
prod_9355,manufacturer_7633,group_7633
prod_3138,manufacturer_7634,group_7634
prod_8332,manufacturer_7635,group_7635
prod_8380,manufacturer_7636,group_7636
prod_3344,manufacturer_7637,group_7637
prod_8980,manufacturer_7638,group_7638
prod_4662,manufacturer_7639,group_7639
prod_9126,manufacturer_7640,group_7640
prod_7619,manufacturer_7641,group_7641
prod_1011,manufacturer_7642,group_7642
prod_8169,manufacturer_7643,group_7643
prod_9976,manufacturer_7644,group_7644
prod_5195,manufacturer_7645,group_7645
prod_1543,manufacturer_7646,group_7646
prod_7729,manufacturer_7647,group_7647
prod_6781,manufacturer_7648,group_7648
prod_3543,manufacturer_7649,group_7649
prod_6465,manufacturer_7650,group_7650
prod_6846,manufacturer_7651,group_7651
prod_8959,manufacturer_7652,group_7652
prod_1794,manufacturer_7653,group_7653
prod_7311,manufacturer_7654,group_7654
prod_3879,manufacturer_7655,group_7655
prod_3636,manufacturer_7656,group_7656
prod_3638,manufacturer_7657,group_7657
prod_1230,manufacturer_7658,group_7658
prod_4918,manufacturer_7659,group_7659
prod_6337,manufacturer_7660,group_7660
prod_4850,manufacturer_7661,group_7661
prod_2746,manufacturer_7662,group_7662
prod_4789,manufacturer_7663,group_7663
prod_9781,manufacturer_7664,group_7664
prod_5799,manufacturer_7665,group_7665
prod_9006,manufacturer_7666,group_7666
prod_7216,manufacturer_7667,group_7667
prod_2778,manufacturer_7668,group_7668
prod_3659,manufacturer_7669,group_7669
prod_1038,manufacturer_7670,group_7670
prod_9489,manufacturer_7671,group_7671
prod_6998,manufacturer_7672,group_7672
prod_6353,manufacturer_7673,group_7673
prod_4019,manufacturer_7674,group_7674
prod_2773,manufacturer_7675,group_7675
prod_8774,manufacturer_7676,group_7676
prod_1481,manufacturer_7677,group_7677
prod_9439,manufacturer_7678,group_7678
prod_6255,manufacturer_7679,group_7679
prod_1436,manufacturer_7680,group_7680
prod_6049,manufacturer_7681,group_7681
prod_5568,manufacturer_7682,group_7682
prod_3891,manufacturer_7683,group_7683
prod_9365,manufacturer_7684,group_7684
prod_1126,manufacturer_7685,group_7685
prod_1417,manufacturer_7686,group_7686
prod_5513,manufacturer_7687,group_7687
prod_5578,manufacturer_7688,group_7688
prod_9290,manufacturer_7689,group_7689
prod_9330,manufacturer_7690,group_7690
prod_9417,manufacturer_7691,group_7691
prod_9367,manufacturer_7692,group_7692
prod_6312,manufacturer_7693,group_7693
prod_1882,manufacturer_7694,group_7694
prod_7784,manufacturer_7695,group_7695
prod_3459,manufacturer_7696,group_7696
prod_9991,manufacturer_7697,group_7697
prod_3379,manufacturer_7698,group_7698
prod_5083,manufacturer_7699,group_7699
prod_1767,manufacturer_7700,group_7700
prod_6678,manufacturer_7701,group_7701
prod_7485,manufacturer_7702,group_7702
prod_6423,manufacturer_7703,group_7703
prod_2814,manufacturer_7704,group_7704
prod_8335,manufacturer_7705,group_7705
prod_4764,manufacturer_7706,group_7706
prod_9118,manufacturer_7707,group_7707
prod_8159,manufacturer_7708,group_7708
prod_6895,manufacturer_7709,group_7709
prod_1530,manufacturer_7710,group_7710
prod_6451,manufacturer_7711,group_7711
prod_8696,manufacturer_7712,group_7712
prod_2953,manufacturer_7713,group_7713
prod_6067,manufacturer_7714,group_7714
prod_9080,manufacturer_7715,group_7715
prod_2587,manufacturer_7716,group_7716
prod_6403,manufacturer_7717,group_7717
prod_4752,manufacturer_7718,group_7718
prod_8855,manufacturer_7719,group_7719
prod_5909,manufacturer_7720,group_7720
prod_6482,manufacturer_7721,group_7721
prod_5977,manufacturer_7722,group_7722
prod_3427,manufacturer_7723,group_7723
prod_5265,manufacturer_7724,group_7724
prod_4289,manufacturer_7725,group_7725
prod_4437,manufacturer_7726,group_7726
prod_7553,manufacturer_7727,group_7727
prod_5180,manufacturer_7728,group_7728
prod_3785,manufacturer_7729,group_7729
prod_1028,manufacturer_7730,group_7730
prod_8370,manufacturer_7731,group_7731
prod_8523,manufacturer_7732,group_7732
prod_8795,manufacturer_7733,group_7733
prod_1403,manufacturer_7734,group_7734
prod_9630,manufacturer_7735,group_7735
prod_2053,manufacturer_7736,group_7736
prod_8965,manufacturer_7737,group_7737
prod_5620,manufacturer_7738,group_7738
prod_5411,manufacturer_7739,group_7739
prod_3509,manufacturer_7740,group_7740
prod_5639,manufacturer_7741,group_7741
prod_9257,manufacturer_7742,group_7742
prod_2414,manufacturer_7743,group_7743
prod_2586,manufacturer_7744,group_7744
prod_9500,manufacturer_7745,group_7745
prod_6904,manufacturer_7746,group_7746
prod_4169,manufacturer_7747,group_7747
prod_5344,manufacturer_7748,group_7748
prod_5681,manufacturer_7749,group_7749
prod_2614,manufacturer_7750,group_7750
prod_4585,manufacturer_7751,group_7751
prod_7264,manufacturer_7752,group_7752
prod_5700,manufacturer_7753,group_7753
prod_1531,manufacturer_7754,group_7754
prod_1240,manufacturer_7755,group_7755
prod_9372,manufacturer_7756,group_7756
prod_1549,manufacturer_7757,group_7757
prod_2511,manufacturer_7758,group_7758
prod_5150,manufacturer_7759,group_7759
prod_4481,manufacturer_7760,group_7760
prod_8097,manufacturer_7761,group_7761
prod_2158,manufacturer_7762,group_7762
prod_4208,manufacturer_7763,group_7763
prod_8126,manufacturer_7764,group_7764
prod_5397,manufacturer_7765,group_7765
prod_3702,manufacturer_7766,group_7766
prod_9221,manufacturer_7767,group_7767
prod_1140,manufacturer_7768,group_7768
prod_3061,manufacturer_7769,group_7769
prod_1533,manufacturer_7770,group_7770
prod_5885,manufacturer_7771,group_7771
prod_2638,manufacturer_7772,group_7772
prod_3746,manufacturer_7773,group_7773
prod_3429,manufacturer_7774,group_7774
prod_2283,manufacturer_7775,group_7775
prod_4079,manufacturer_7776,group_7776
prod_2943,manufacturer_7777,group_7777
prod_7732,manufacturer_7778,group_7778
prod_2962,manufacturer_7779,group_7779
prod_7263,manufacturer_7780,group_7780
prod_2064,manufacturer_7781,group_7781
prod_3894,manufacturer_7782,group_7782
prod_6103,manufacturer_7783,group_7783
prod_6396,manufacturer_7784,group_7784
prod_7599,manufacturer_7785,group_7785
prod_1257,manufacturer_7786,group_7786
prod_1275,manufacturer_7787,group_7787
prod_6095,manufacturer_7788,group_7788
prod_6247,manufacturer_7789,group_7789
prod_7800,manufacturer_7790,group_7790
prod_1751,manufacturer_7791,group_7791
prod_6739,manufacturer_7792,group_7792
prod_4021,manufacturer_7793,group_7793
prod_7701,manufacturer_7794,group_7794
prod_1977,manufacturer_7795,group_7795
prod_4583,manufacturer_7796,group_7796
prod_4383,manufacturer_7797,group_7797
prod_5922,manufacturer_7798,group_7798
prod_5430,manufacturer_7799,group_7799
prod_2602,manufacturer_7800,group_7800
prod_8688,manufacturer_7801,group_7801
prod_8754,manufacturer_7802,group_7802
prod_2678,manufacturer_7803,group_7803
prod_8916,manufacturer_7804,group_7804
prod_1759,manufacturer_7805,group_7805
prod_9516,manufacturer_7806,group_7806
prod_8899,manufacturer_7807,group_7807
prod_7212,manufacturer_7808,group_7808
prod_6961,manufacturer_7809,group_7809
prod_5851,manufacturer_7810,group_7810
prod_4391,manufacturer_7811,group_7811
prod_1621,manufacturer_7812,group_7812
prod_8484,manufacturer_7813,group_7813
prod_9261,manufacturer_7814,group_7814
prod_1173,manufacturer_7815,group_7815
prod_4504,manufacturer_7816,group_7816
prod_7596,manufacturer_7817,group_7817
prod_3342,manufacturer_7818,group_7818
prod_4652,manufacturer_7819,group_7819
prod_9607,manufacturer_7820,group_7820
prod_4389,manufacturer_7821,group_7821
prod_6615,manufacturer_7822,group_7822
prod_6082,manufacturer_7823,group_7823
prod_9190,manufacturer_7824,group_7824
prod_2215,manufacturer_7825,group_7825
prod_3975,manufacturer_7826,group_7826
prod_5157,manufacturer_7827,group_7827
prod_8181,manufacturer_7828,group_7828
prod_6501,manufacturer_7829,group_7829
prod_7764,manufacturer_7830,group_7830
prod_4278,manufacturer_7831,group_7831
prod_3966,manufacturer_7832,group_7832
prod_2831,manufacturer_7833,group_7833
prod_3731,manufacturer_7834,group_7834
prod_8850,manufacturer_7835,group_7835
prod_4190,manufacturer_7836,group_7836
prod_2040,manufacturer_7837,group_7837
prod_4586,manufacturer_7838,group_7838
prod_2019,manufacturer_7839,group_7839
prod_6823,manufacturer_7840,group_7840
prod_5956,manufacturer_7841,group_7841
prod_3314,manufacturer_7842,group_7842
prod_1907,manufacturer_7843,group_7843
prod_4893,manufacturer_7844,group_7844
prod_4866,manufacturer_7845,group_7845
prod_9707,manufacturer_7846,group_7846
prod_4953,manufacturer_7847,group_7847
prod_5684,manufacturer_7848,group_7848
prod_7630,manufacturer_7849,group_7849
prod_9677,manufacturer_7850,group_7850
prod_9534,manufacturer_7851,group_7851
prod_8585,manufacturer_7852,group_7852
prod_9255,manufacturer_7853,group_7853
prod_1262,manufacturer_7854,group_7854
prod_1700,manufacturer_7855,group_7855
prod_4065,manufacturer_7856,group_7856
prod_2713,manufacturer_7857,group_7857
prod_1404,manufacturer_7858,group_7858
prod_8426,manufacturer_7859,group_7859
prod_9943,manufacturer_7860,group_7860
prod_8589,manufacturer_7861,group_7861
prod_6147,manufacturer_7862,group_7862
prod_7920,manufacturer_7863,group_7863
prod_8595,manufacturer_7864,group_7864
prod_8709,manufacturer_7865,group_7865
prod_2014,manufacturer_7866,group_7866
prod_6879,manufacturer_7867,group_7867
prod_7299,manufacturer_7868,group_7868
prod_8723,manufacturer_7869,group_7869
prod_7124,manufacturer_7870,group_7870
prod_2770,manufacturer_7871,group_7871
prod_2363,manufacturer_7872,group_7872
prod_8232,manufacturer_7873,group_7873
prod_5216,manufacturer_7874,group_7874
prod_5718,manufacturer_7875,group_7875
prod_7887,manufacturer_7876,group_7876
prod_6565,manufacturer_7877,group_7877
prod_8936,manufacturer_7878,group_7878
prod_1312,manufacturer_7879,group_7879
prod_5646,manufacturer_7880,group_7880
prod_6160,manufacturer_7881,group_7881
prod_1940,manufacturer_7882,group_7882
prod_6434,manufacturer_7883,group_7883
prod_7193,manufacturer_7884,group_7884
prod_5534,manufacturer_7885,group_7885
